Customer_ID,Age,Gender,Marital_Status,Income,Total_Transaction_Count,Total_Transaction_Amount,Average_Transaction_Amount,Transaction_Frequency,Online_Banking_Usage,ATM_Usage,Mobile_App_Usage,Num_Active_Banking_Products,Credit_Score,Outstanding_Debt,Num_Savings_Accounts,Investment_Portfolio_Details,Location,State,Zip_Code,Branch_Proximity,Preferred_Communication_Channel,Preferred_Banking_Channel,Frequency_of_Logins,Duration_of_Online_Sessions,Response_to_Marketing_Campaigns,Length_of_Customer_Relationship,Churn_Status,Overdraft_Incidents,Late_Payments,Feedback_Scores,Customer_Service_Interactions
575,36,Female,Single,85514,68,1570.3225001454628,390.52953903182737,Weekly,0,1,0,1,751,754.8249656514744,2,High,City_81,State_3,27574,7.156615396567946,SMS,Mobile,13,59.452812135007484,Medium,86,0,0,0,2,2
576,64,Female,Divorced,62634,35,4198.280214992136,167.40803011640764,Monthly,1,1,0,4,418,4117.871386756536,2,Medium,City_55,State_5,58312,6.72958373740268,Phone,Online,4,66.80253316562751,High,62,0,1,0,5,2
577,33,Male,Single,30060,85,4885.581460153052,184.62739093459922,Weekly,1,1,0,4,392,1568.3045458783429,1,Low,City_52,State_1,81044,7.867678576574852,Email,Mobile,4,68.79614727852433,High,55,1,1,1,4,0
578,22,Female,Divorced,39269,77,2708.7208198564826,135.51393373513693,Monthly,0,1,1,2,820,2270.4677230216626,2,Low,City_37,State_6,42779,9.491806193299665,SMS,Mobile,5,79.96733050580296,Medium,62,0,2,1,5,4
579,52,Female,Divorced,93143,14,3629.119041393096,134.75857135469988,Weekly,0,0,1,4,837,2143.7537064915578,2,Medium,City_15,State_5,40888,8.745564762033897,Email,Mobile,3,63.1664967891888,Medium,40,1,1,1,3,7
580,29,Female,Single,53065,12,1711.4834001511508,474.94328448845033,Weekly,1,1,0,4,732,3862.509828423533,0,Low,City_84,State_7,36025,4.766586214341191,Phone,Online,12,34.53408697859161,Low,91,0,1,0,5,8
581,42,Male,Divorced,32895,25,4942.426913987481,321.3740180132561,Weekly,0,1,0,4,444,2405.7217989798773,0,High,City_83,State_9,18060,2.957888232291478,Email,Mobile,12,103.54860555604247,Low,12,1,0,1,5,6
582,38,Male,Single,42352,81,7959.048599391826,86.39160933457394,Monthly,0,0,1,1,367,3944.79167505173,2,High,City_65,State_4,43216,3.8066699044112617,Email,Online,7,80.61541270108576,Low,58,0,2,0,3,4
583,53,Female,Divorced,79737,63,6647.467897246926,363.90180326128734,Weekly,0,0,0,3,430,367.5413840133762,0,Medium,City_68,State_9,83197,6.2896733915076295,Email,In-person,7,103.69159857668521,Medium,15,1,0,1,3,7
584,40,Female,Married,62016,54,1167.1432489188585,363.7903602464142,Monthly,1,1,1,2,580,957.9698395149755,0,High,City_3,State_6,74617,8.705875010118103,SMS,Mobile,1,36.745001462743325,High,97,1,1,1,3,8
585,33,Male,Divorced,91304,73,4927.057873627489,336.5703960663155,Weekly,1,1,1,3,812,2757.6712482318035,0,Medium,City_72,State_5,81421,7.315517111567924,SMS,Mobile,12,78.2615429138245,Low,44,1,2,1,5,8
586,56,Male,Single,41962,74,7006.699189519277,76.01301809442516,Weekly,0,0,0,3,300,4735.441623763475,1,Low,City_5,State_2,10426,5.887117942921608,SMS,Online,3,87.12998068378543,Medium,63,0,2,1,3,8
587,62,Female,Divorced,63302,34,5345.963435884018,209.91582690009758,Weekly,0,0,1,3,731,373.7892336089016,2,High,City_9,State_1,35491,6.41690523604031,Email,Mobile,15,49.09159344230142,High,112,0,2,1,1,1
588,59,Female,Single,34011,99,3977.588405701935,62.31060194226244,Monthly,1,1,1,1,690,215.42108078432153,2,Medium,City_1,State_8,29553,5.754350923554739,Email,In-person,9,98.40807359379365,Medium,98,0,2,1,2,2
589,56,Male,Single,49782,21,6256.952770710394,410.1440470051469,Monthly,1,0,0,4,565,782.7533746392784,2,High,City_30,State_6,22918,9.744647601966669,Phone,Mobile,9,5.288509106864123,Medium,40,1,2,0,2,1
590,31,Male,Married,97691,79,9689.522786472728,331.0343501571804,Weekly,0,0,0,2,698,3205.7656443007827,0,Low,City_71,State_7,22513,8.344823070300043,SMS,In-person,14,73.41577127463549,Medium,64,1,2,1,3,4
591,48,Male,Married,69725,24,1039.588306684172,258.529929016231,Weekly,1,1,1,3,555,1994.964583351236,0,Low,City_86,State_6,26830,8.031494938610338,Phone,In-person,3,75.560374090495,Low,27,1,0,0,4,2
592,22,Female,Single,39196,52,3961.1590014008507,178.07758348529234,Weekly,1,1,0,4,694,4127.761897088431,0,High,City_20,State_7,69254,5.655960881773588,Email,Mobile,8,66.39195569944307,Medium,14,0,0,1,5,8
593,52,Male,Divorced,73459,77,4125.397945156346,100.28224250227237,Weekly,0,0,1,1,473,359.6657574068291,1,Low,City_93,State_9,54695,3.9862851181258714,SMS,Mobile,6,77.4555759957367,Medium,105,0,1,0,2,1
594,40,Female,Single,62769,6,5811.976373636873,62.15931852822287,Weekly,0,1,1,3,344,982.0704340735053,0,Medium,City_27,State_5,40171,1.1756268490398447,Phone,In-person,12,24.231088557676077,Medium,13,1,2,0,1,4
595,46,Male,Single,54700,41,1606.5285586309872,484.9278976930808,Weekly,1,1,1,4,440,1500.1320273244783,1,High,City_89,State_1,12250,1.3908702192374789,Email,In-person,2,83.7498704072732,Low,99,0,2,0,4,4
596,60,Male,Divorced,35269,5,1848.7659957176484,107.8278345584513,Weekly,1,1,1,1,838,3133.6504334439264,2,High,City_99,State_1,66263,1.2721413264620036,Email,In-person,3,43.615730726216505,Medium,99,1,0,1,4,4
597,28,Male,Divorced,73880,8,2925.077721378761,39.33856709347897,Weekly,1,1,1,4,349,3425.8634515077365,0,Low,City_91,State_9,72114,9.824290900999529,Email,Mobile,14,56.986180396230544,Medium,63,0,1,0,1,0
598,35,Male,Divorced,38320,58,9563.113428358343,481.21671836942323,Monthly,0,1,1,2,360,621.0164698188692,1,Medium,City_63,State_5,89144,2.030341046211014,SMS,Online,17,43.307576859570894,Low,100,1,1,1,5,9
599,64,Female,Divorced,79589,29,7367.674954185936,278.98635326533525,Weekly,0,0,0,4,542,4719.023544958697,1,High,City_75,State_2,12681,2.2790696767822727,SMS,Mobile,3,59.502663402440824,Medium,27,1,2,0,5,6
600,29,Female,Single,65897,7,6650.763686745881,400.36180014566,Monthly,0,0,0,4,568,1705.2206759510457,0,High,City_81,State_3,73503,5.3573498871229,Phone,Online,4,76.48046104885098,High,113,1,1,1,3,1
601,26,Male,Single,88565,13,8187.881105203196,31.44526512717609,Weekly,0,1,0,2,439,3565.8438150014154,1,Low,City_31,State_1,93321,5.33261050203843,Email,Online,15,101.40949915298837,Medium,100,0,1,0,1,1
602,27,Female,Married,60930,90,1363.0070422752601,287.8034701650308,Monthly,1,1,0,2,456,2621.038594738494,0,Low,City_82,State_6,13407,9.279763905565622,SMS,Mobile,7,60.595031628625414,Medium,45,0,2,0,1,8
603,61,Male,Single,87233,91,8607.394915265142,205.1228824178176,Monthly,0,1,1,4,575,1113.7905677355332,1,Medium,City_19,State_6,49529,1.6617945850563076,SMS,Online,19,42.17074017441437,Low,116,1,2,1,1,0
604,34,Male,Divorced,44380,80,5988.84386748629,388.2625728314429,Weekly,0,0,1,2,330,4231.141615577056,2,Medium,City_93,State_3,58901,9.615152486410288,Email,In-person,14,61.113316076419196,Low,33,0,2,0,3,8
605,55,Male,Married,85830,78,3419.757173843461,28.82856636313871,Monthly,1,0,1,4,307,4091.1901409596494,2,Low,City_79,State_3,27427,2.94751214506908,Email,Mobile,16,84.21242136810929,Low,51,0,0,0,2,5
606,24,Male,Divorced,35529,38,8176.967031882335,206.82837859519103,Monthly,0,0,1,3,332,1980.3592695834504,2,Medium,City_62,State_7,31747,9.731384283743498,Phone,Online,13,44.870582423466495,Low,74,1,2,0,5,4
607,63,Female,Single,79178,47,8045.388890051378,401.5459755482361,Weekly,1,0,1,4,751,2943.037928469277,0,Low,City_7,State_1,23555,5.871916889223542,Phone,In-person,17,52.64243859319171,High,86,0,1,0,3,4
608,30,Male,Married,36937,78,8472.514958995598,266.1216596728013,Weekly,0,1,0,1,748,1289.1284796796988,2,High,City_37,State_5,75927,6.868114713379271,Phone,Online,17,69.72657895600469,Medium,57,0,0,1,3,4
609,57,Male,Divorced,69886,98,1243.6272110591233,279.51898308931595,Weekly,1,1,0,2,336,3449.2581437315075,2,Low,City_71,State_3,80355,3.8415589539458255,SMS,Online,10,38.811065340145255,Medium,16,0,1,0,3,5
610,59,Female,Married,79699,26,9696.676325458182,57.610694163323096,Monthly,1,0,0,3,333,1545.1340631021571,2,Low,City_86,State_5,33263,6.5064155598963564,SMS,In-person,7,29.044735847610806,High,27,0,0,1,1,6
611,26,Male,Married,55279,74,9600.29892251834,74.84197249884477,Weekly,1,0,1,2,754,4220.393671911174,0,Low,City_76,State_4,81520,7.39746801909458,SMS,In-person,17,21.145112644275127,Low,52,1,2,1,3,8
612,44,Male,Single,68106,6,3638.949490467241,341.72980662923504,Monthly,0,1,1,2,743,1086.9255213863717,1,High,City_8,State_6,81899,1.09333150563075,SMS,Mobile,12,45.55014805949854,Medium,94,0,1,0,2,1
613,19,Male,Divorced,70544,98,752.3507802980045,340.7728449220607,Weekly,1,1,0,2,536,74.0171140923207,0,Medium,City_57,State_9,15127,1.308055826635336,SMS,Online,11,10.55943424037656,High,18,0,0,0,4,3
614,22,Female,Married,38997,70,1753.8511277409784,489.76066318361393,Weekly,0,1,1,1,511,1342.5402098395923,0,Medium,City_82,State_2,71453,9.878293107444694,Email,Mobile,10,72.10049057159267,Medium,105,0,1,1,3,4
615,46,Male,Married,70860,36,9929.0251719025,358.8569641521197,Monthly,0,1,1,1,439,955.2624322974334,2,Medium,City_28,State_8,68389,5.118013944035339,Phone,Mobile,8,25.229577089715317,High,50,1,2,0,2,5
616,54,Female,Divorced,33225,20,5673.828137399464,251.6893130073892,Monthly,0,1,0,4,660,2541.4321986246214,1,Low,City_82,State_2,22512,9.422357728928992,Phone,Online,15,48.40040111795492,High,114,1,0,0,1,6
617,55,Male,Married,89470,80,3630.555808377915,430.0906335314409,Monthly,0,0,1,1,603,1018.5164582828816,2,Low,City_95,State_4,73722,7.569078551350017,Phone,Online,18,35.960623770812845,Medium,80,1,1,1,4,2
618,36,Male,Married,93656,5,2953.2066691153846,61.19176304980875,Weekly,0,1,0,2,595,3815.949353597474,2,Medium,City_17,State_9,14037,4.356714771706468,Phone,Mobile,13,77.49484612930118,Low,74,0,0,1,5,2
619,25,Female,Married,81880,76,2644.218179578381,230.15495223916471,Weekly,0,0,0,3,451,1206.8531900200196,0,High,City_87,State_4,16854,2.3575780419267685,Email,In-person,16,102.78975106868963,Low,83,1,2,0,5,8
620,62,Male,Divorced,91078,52,6675.112374039372,150.68346435450917,Weekly,1,0,0,3,522,3534.8408995632785,0,High,City_11,State_7,35733,9.803365597451906,SMS,Mobile,13,77.82961994365968,High,27,0,0,0,1,8
621,18,Male,Divorced,86633,54,4251.939532044891,61.27252539453654,Monthly,1,1,0,3,495,2892.35461506862,0,High,City_15,State_5,95169,6.260466313885484,SMS,Online,4,67.38806679744029,Low,72,1,0,0,1,1
622,39,Female,Divorced,56655,17,9657.565923749255,384.1160215129795,Monthly,0,0,1,2,598,4931.249282359422,2,High,City_30,State_2,44311,2.7312096103164993,SMS,In-person,11,81.94463002203484,Medium,119,1,1,0,5,3
623,34,Female,Divorced,73601,19,6870.046003389079,260.28809494445306,Monthly,0,0,1,1,828,4999.504885046158,1,Low,City_95,State_8,27175,7.134876822652723,Phone,Mobile,19,8.448923342422981,High,40,0,0,1,1,3
624,24,Female,Single,33114,57,7941.241451384716,282.8166727497704,Monthly,0,1,1,3,787,4347.6304165866495,1,Medium,City_6,State_2,97090,1.8284365884730407,Phone,Online,8,19.127136010643774,Medium,37,1,2,1,5,4
625,42,Female,Married,56502,48,2998.1413309732834,211.5150420760612,Weekly,0,0,0,2,510,3799.9168464937557,2,High,City_12,State_3,65195,8.812335517661435,Email,In-person,10,15.916632136670088,Medium,43,1,1,0,1,1
626,62,Female,Divorced,79768,12,883.9454501753959,235.56524348534026,Monthly,0,1,1,2,531,1932.2820700028687,1,Low,City_87,State_7,38090,1.8112361252980507,Email,In-person,12,16.292674061110162,Low,63,1,0,1,5,3
627,21,Male,Married,78128,78,4929.4460900806225,66.84851969027153,Monthly,1,1,0,3,666,3766.383635656518,2,Low,City_61,State_5,73479,3.1257492246205207,SMS,In-person,11,34.95562724760302,Medium,45,1,2,1,2,2
628,53,Female,Married,50028,50,3214.35731080765,339.72973390061844,Weekly,1,0,1,3,780,4783.377685397453,1,Low,City_36,State_3,55636,1.8228772488463783,SMS,Online,4,66.18600994406859,High,93,1,2,1,1,5
629,23,Male,Single,85565,73,2100.6233335784445,221.89920620655474,Weekly,0,1,1,4,478,116.8878769772208,2,Medium,City_35,State_2,48866,1.9340849516451921,SMS,Mobile,19,18.188381545525917,High,97,0,0,0,5,3
630,48,Male,Divorced,65333,23,9531.157094928527,410.2161108334958,Monthly,0,1,0,4,783,2689.573500988694,1,Low,City_67,State_6,63934,5.714507382932643,SMS,Online,10,112.53836773677978,Medium,26,0,0,1,1,0
631,36,Male,Divorced,33174,42,4495.4833219861,106.18072807010729,Monthly,1,0,1,2,794,1089.991521942173,0,Medium,City_92,State_1,83334,7.18290822303453,SMS,Online,15,103.23953230525777,Medium,54,1,1,0,5,2
632,61,Female,Married,65398,15,1829.6150612829779,110.47699577522953,Monthly,0,1,0,4,846,2789.3815793442523,0,Medium,City_79,State_8,63111,8.096336050113582,SMS,In-person,13,116.73910069079292,High,102,0,2,1,5,7
633,56,Female,Divorced,65929,47,2066.6414615432773,326.422190050037,Monthly,0,0,0,4,315,2332.235448794456,0,Medium,City_77,State_5,96284,7.255497606418841,Phone,Mobile,13,9.887505185176419,Low,97,0,2,1,4,2
634,44,Male,Married,34321,24,2879.026450399481,424.54167746472444,Monthly,0,0,1,3,765,2878.842907761422,0,Medium,City_63,State_5,11716,4.271408308324638,Email,In-person,18,102.91128141527138,Low,44,1,2,0,1,6
635,27,Female,Married,85421,24,9993.231055078157,241.3769409229059,Monthly,1,1,1,4,701,2754.811107093621,2,Low,City_83,State_2,46404,6.015590083423478,Email,Online,7,97.42941867577129,Low,119,1,0,0,2,1
636,43,Female,Single,53760,25,2753.3138551440134,366.20739567921896,Weekly,1,0,1,2,593,4800.53519584281,1,Low,City_40,State_7,54324,9.348976669854075,Phone,In-person,14,108.74217442928295,Medium,66,0,0,0,3,4
637,36,Female,Single,41360,86,3355.137865326691,499.67166153161196,Weekly,0,1,1,3,470,2760.9305446736803,2,Low,City_82,State_5,83406,4.488189541786501,SMS,Online,5,65.713579280878,Medium,105,1,0,0,3,6
638,56,Female,Single,40313,61,6627.348467041614,495.2301634671748,Weekly,1,0,0,4,331,4231.160440624336,0,High,City_31,State_8,66513,3.2716393212531134,SMS,Online,9,95.60724313920244,High,15,0,1,0,1,0
639,20,Male,Married,35801,54,3010.217626461953,374.72505298263303,Weekly,1,1,0,4,562,1599.1014340042325,1,High,City_37,State_5,89218,5.673874200048283,SMS,Online,17,10.897991124405028,High,106,0,2,0,5,0
640,62,Male,Divorced,44130,78,2236.4620854909645,372.3973799423419,Monthly,0,1,1,4,514,2190.5034439552446,2,Medium,City_85,State_9,32055,3.676016906578882,Email,In-person,5,13.725945790658715,High,45,1,2,0,5,7
641,30,Female,Single,44271,30,1670.5081478310271,131.33325472746378,Monthly,1,0,1,1,488,2352.0673802240494,0,Medium,City_5,State_5,55133,3.356353467656883,Email,Mobile,16,18.63120770920265,High,63,1,0,1,2,1
642,45,Male,Divorced,46075,34,3195.558383775143,418.4344194564491,Monthly,1,0,1,4,560,1393.6402166768985,1,Medium,City_81,State_3,83916,8.009229711279367,SMS,In-person,9,110.20071927929392,Low,94,0,1,1,1,3
643,37,Female,Single,48984,77,1148.565327324858,208.50004225308908,Monthly,1,1,0,4,481,1898.9513073897763,1,Medium,City_83,State_2,81262,9.017522716577822,SMS,Online,17,12.03447517967162,Medium,50,0,1,1,3,2
644,45,Female,Single,90942,35,284.60120550635065,481.3770158347431,Weekly,1,1,1,2,804,2992.5653973338763,0,Medium,City_4,State_5,17557,5.520850144740566,Phone,In-person,18,16.517195570397757,Medium,22,1,1,0,2,4
645,25,Male,Married,42861,46,8065.952803613305,49.8995674663984,Monthly,1,0,0,4,641,2900.938816522662,0,High,City_26,State_5,99702,8.018045937706226,SMS,Online,3,111.99719630239561,Low,73,1,1,1,1,1
646,58,Male,Single,91247,72,1465.159929904308,223.56178074763577,Monthly,1,1,1,1,321,3182.1767228674025,1,Medium,City_24,State_6,45486,2.683804835775171,Phone,Mobile,5,17.35014691071199,High,15,1,1,0,1,5
647,56,Male,Single,99101,65,7782.170813170898,282.3618389649143,Monthly,0,1,1,3,373,1759.0895771007054,0,Low,City_39,State_2,61557,5.9287871173226305,SMS,Mobile,17,105.02197435341799,High,67,1,0,1,1,7
648,18,Female,Married,50977,65,7995.670541967932,208.52654147222077,Monthly,0,0,0,4,465,1579.1574757652854,2,Medium,City_56,State_5,50655,6.725799484350993,SMS,Online,4,95.76614062716293,Medium,94,1,0,0,4,4
649,20,Male,Divorced,80617,74,5425.403310659507,113.18380334742224,Weekly,0,0,0,4,533,3058.0894137708156,0,Low,City_54,State_1,72398,5.415977510350948,SMS,Mobile,4,9.632428681197739,High,37,1,0,0,2,6
650,30,Female,Single,87473,82,3165.851387298219,300.56435950342984,Monthly,1,1,1,2,674,664.3087421376248,0,Low,City_38,State_3,99638,2.051921947133766,Phone,Online,7,7.51245064230745,Medium,77,0,2,0,1,4
651,45,Male,Married,45630,72,1535.8240641238956,380.3997781663174,Weekly,0,0,0,4,732,1265.1577176606997,0,Low,City_54,State_3,73823,7.606902086371696,Phone,In-person,8,66.45466410406323,Low,47,0,1,1,2,5
652,42,Male,Single,50056,94,7394.3705565378905,325.97091204989624,Monthly,1,0,0,4,633,210.63868476497603,1,Low,City_19,State_3,84630,8.551703594705494,Phone,In-person,2,119.67517143317824,Medium,50,1,1,1,3,8
653,50,Female,Married,37382,21,6053.731161219681,124.87993591593936,Monthly,1,1,1,4,839,363.05426298040067,1,Medium,City_94,State_3,94801,6.717036294833131,Email,Mobile,10,106.06546841138345,Low,81,0,2,1,1,9
654,55,Female,Divorced,85739,23,6588.989219286284,368.48789274057674,Monthly,0,0,0,4,334,1216.9163963030444,0,Medium,City_26,State_8,33094,2.522449014551446,Email,Mobile,5,40.65292483769773,High,26,0,1,0,5,0
655,23,Female,Divorced,78639,55,185.8239894667973,135.879924961836,Weekly,1,0,0,3,743,97.64640148459513,1,Medium,City_52,State_1,23353,1.670971958636887,SMS,Online,17,49.425561923271395,Medium,114,0,1,1,1,9
656,61,Female,Married,89838,74,9282.418455507463,95.84915783277961,Monthly,0,1,1,2,530,1227.0529604373075,0,Medium,City_75,State_6,71850,3.71443517357031,Phone,Mobile,7,49.60918956738162,High,32,0,1,1,1,8
657,62,Female,Married,76041,67,756.2728557208474,348.42732756497384,Monthly,1,0,1,3,617,3274.88161531013,2,Medium,City_61,State_6,55953,1.332911006653775,Phone,Mobile,2,89.4305638290767,High,35,0,1,1,2,2
658,49,Female,Married,30992,97,3731.3782628860563,422.9657505958252,Monthly,0,1,0,1,642,305.5353923446652,1,High,City_67,State_1,90709,8.552971094076405,SMS,Mobile,6,44.23026655617411,High,79,0,1,1,2,9
659,62,Female,Divorced,97657,79,4086.8453315518327,245.95432937132148,Weekly,0,0,1,4,729,2183.6833889732047,0,Low,City_22,State_1,43411,7.327543960631883,SMS,Online,10,21.996662058154982,Medium,90,0,0,0,4,2
660,64,Female,Single,57160,84,113.41969252969358,270.3819786378345,Weekly,0,0,0,1,765,4565.5439345977475,1,Low,City_17,State_3,21264,6.073197949005664,SMS,In-person,9,90.91735198710829,High,6,0,1,0,1,3
661,38,Male,Divorced,75156,34,5021.184162572891,158.3463095309039,Monthly,0,1,0,3,378,3956.424144627005,2,High,City_11,State_8,43445,9.006692531353586,SMS,Online,5,57.67179609818703,Medium,14,1,0,0,3,7
662,33,Female,Married,81375,29,7552.809045658998,252.3628274039158,Weekly,1,0,0,1,748,1527.187511474286,2,High,City_39,State_6,25931,1.99084149793064,Phone,Online,3,13.829553223943703,High,8,1,0,1,2,0
663,38,Female,Married,49572,79,8250.359665836244,74.67166902607953,Monthly,0,0,1,4,581,4624.0273959582355,0,Medium,City_61,State_4,52059,7.430137748884299,Email,Mobile,11,95.85601087658699,Low,118,1,0,0,4,3
664,28,Male,Divorced,34136,75,8806.030233728256,478.3571065446651,Monthly,1,0,0,1,356,1648.2324837386243,1,Medium,City_91,State_5,12650,2.319689862398575,Phone,In-person,10,72.31079535427637,Medium,58,1,0,0,5,6
665,54,Female,Married,91868,30,4928.416796322158,402.1767202917322,Weekly,0,0,0,3,490,362.57748168781245,2,Low,City_49,State_3,79005,1.5483288409181637,Email,Online,16,61.277472405910196,Low,47,0,2,0,5,2
666,53,Male,Divorced,62167,60,6343.29828624354,337.30679980287056,Monthly,0,0,0,4,762,4970.279783840568,1,Medium,City_93,State_6,53024,2.1961405663422893,SMS,Mobile,19,82.43446422193718,Low,24,1,0,1,4,6
667,52,Male,Married,45479,26,887.2451616353377,273.71524212535746,Monthly,0,0,1,2,341,4350.1126359458585,0,Low,City_61,State_6,21592,9.558460816377561,Email,Online,1,63.11728352434212,Medium,11,1,2,0,5,4
668,36,Female,Single,61376,93,4931.5784203893245,398.1628767517026,Weekly,1,1,1,3,785,2329.6639165054617,2,Medium,City_12,State_6,66238,4.963900461922352,Phone,Mobile,11,79.5683170186774,Medium,12,0,2,1,1,9
669,37,Male,Single,34823,23,1632.6759732301791,252.43104739704413,Weekly,0,0,1,4,472,3331.8826209620197,2,Medium,City_13,State_9,53831,1.4409612660055175,Phone,In-person,15,104.76118271701199,Medium,48,1,0,0,2,8
670,35,Female,Married,49585,35,3759.4668644629623,156.98721499572093,Weekly,0,0,0,2,549,3356.140389283351,1,Low,City_58,State_8,53390,6.252711834293503,Phone,In-person,7,75.55415233277942,High,85,1,1,1,3,7
671,64,Male,Divorced,47272,30,3360.122597359533,88.5833752316693,Weekly,1,1,0,1,809,972.4111536523017,2,High,City_11,State_6,81220,2.7974265951930803,Phone,Mobile,8,80.8540572532416,High,41,0,1,0,5,2
