Bank Name,State,Date,Asset Growth (%),Revenue (Million INR),Profitability (%),Interest Rate (%),Inflation Rate (%),GDP Growth (%),Stock Market Index,Loan Portfolio (Million INR),Cost of Funds (%),Regulatory Changes (Binary),Demographic Trends,Geopolitical Events (Binary)
State Bank of India,Assam,2022-12-22,2.1103440592848006,2539.6414402564287,16.68379030455334,6.25158025569373,5.728645419036415,6.054175491643013,48172.59174356868,7019.514133801743,3.6760120550229045,0,Neutral,1
State Bank of India,Meghalaya,2022-12-23,7.485792839362994,3650.098820360124,15.50263668308467,5.480676802929519,4.706866449845553,4.636243712432133,52663.040711189,7170.521751019693,5.287069166996874,0,Neutral,0
State Bank of India,Tripura,2022-12-24,2.706506497340847,2996.5113645269075,17.713330714185567,5.512809207262545,5.2865237615449345,4.716993040634654,49979.485925822635,6718.677981031575,4.278532793618097,0,Negative,1
State Bank of India,Assam,2022-12-25,5.459098853085521,2154.116558268662,12.25453378924135,6.254434364488398,5.435420155052659,4.8438536906591025,48100.340240124504,6950.718135361737,4.126738812860716,0,Neutral,0
State Bank of India,Tripura,2022-12-26,3.644331324123236,2117.1018584879585,13.591956825332801,7.271848934826503,4.025547125751775,5.233381834778138,53119.67742390802,6727.028914738534,4.424722894495479,0,Neutral,1
State Bank of India,Nagaland,2022-12-27,5.325068015094761,2668.4766373921216,15.609323275798944,7.693893940543365,4.30108299396114,4.702975196951581,53671.52151001122,7282.012114641402,4.2801321314952565,0,Positive,0
State Bank of India,Maharashtra,2022-12-28,5.908522330111185,3569.793954222935,13.779359473235584,5.252382986778149,5.545415323218794,4.058954448240543,51730.08166288677,7802.5184155931265,5.227154006278292,0,Positive,0
State Bank of India,Nagaland,2022-12-29,6.97845082224321,3415.3618694818315,16.286544984427454,6.179311722678204,4.089766055027431,6.638179170421586,45469.64422407667,6327.84052409389,5.358521950395784,1,Negative,0
State Bank of India,Arunachal Pradesh,2022-12-30,3.2385276305636195,3577.229929344813,16.554031695131584,5.3007366911686296,5.381805400355554,6.8968294941426525,50663.22880166532,6762.8176198062465,4.106906432899212,0,Positive,1
State Bank of India,Sikkim,2022-12-31,2.065974971950883,3034.5381128832187,12.615095784398846,5.049777441897794,5.822976967723312,5.024711161094704,52632.949119972815,6281.737207901722,5.227871614919909,0,Neutral,0
State Bank of India,Assam,2023-01-01,2.8213137804128436,2880.397995910981,15.083126785240607,6.98515604793187,4.869631119204021,5.015520638276419,46365.03012083582,7249.887540815664,5.063046259066134,0,Neutral,0
State Bank of India,Meghalaya,2023-01-02,7.400111851088631,2294.905053412568,15.053343333546335,6.807348325899763,5.224881862355667,4.021275438323113,47286.707513846035,7457.741018977192,5.361615344689524,1,Neutral,1
State Bank of India,Himachal Pradesh,2023-01-03,7.243340465375091,2656.385507218623,14.215684621293246,5.489057341444658,5.415291936123404,6.040752064991122,53824.95105068137,7863.825465194912,3.991500624371776,0,Positive,0
State Bank of India,Bihar,2023-01-04,5.58447861302185,2868.0387323477507,17.59754917541803,5.701438499279193,5.535118946689927,6.476319687245886,45201.21721853074,6557.7438525219295,4.653918300241958,0,Neutral,0
State Bank of India,Andhra Pradesh,2023-01-05,5.60310116260192,2177.2008593592345,16.96503791923933,5.071123260933555,4.185160013570388,4.4398249010800095,52527.27137825976,7900.42241173086,4.049089169480889,1,Neutral,1
State Bank of India,Bihar,2023-01-06,5.990220047277533,2441.2239054224224,16.18325629145782,7.504841617083211,3.1537903775279945,4.4789990481014526,49737.73292514423,6126.5253436413495,5.148188980968748,0,Negative,0
State Bank of India,Andhra Pradesh,2023-01-07,3.0522276717406975,3196.4505881274777,16.285959814409985,7.924071788145654,4.205628813710218,6.370249749914313,49467.72158839607,7206.027726729177,3.5106483811421283,1,Negative,0
State Bank of India,Maharashtra,2023-01-08,7.486471675549758,3471.3262284783796,14.770296862878714,5.406378610384072,5.0212686893522696,5.848872245062434,45070.96532494887,6114.26543868666,4.629638325772792,1,Negative,1
State Bank of India,Rajasthan,2023-01-09,4.5126231493524385,3996.6950227858993,17.525967126579456,5.6944256412958945,4.351051157342378,4.134581672883151,53193.98230966493,7787.548375523889,4.178406862543836,0,Positive,0
State Bank of India,Meghalaya,2023-01-10,4.298831169496985,3866.226662687115,16.167572563519713,7.605228571840803,5.246889452581195,5.8676409713868445,48598.249006365666,7059.618114140108,4.145367414155641,1,Neutral,0
State Bank of India,Punjab,2023-01-11,5.113506231697025,3285.1303990703827,16.373886369934898,7.779391393868554,4.070947288405992,4.926753168531298,50407.65631300543,7338.696701525592,4.789812647729834,0,Neutral,0
State Bank of India,Telangana,2023-01-12,2.2817958006503303,2842.496106588144,17.170145422724072,6.258882148420431,4.904232423312089,5.106175466412537,51773.0068633566,7663.147851820905,5.202968898627988,0,Neutral,0
State Bank of India,Haryana,2023-01-13,2.9977002125364764,3272.3547294164655,13.644429536053146,5.151867416807223,3.559259414561924,6.309194254890641,52026.29576437916,6300.621244967938,4.718390782786653,1,Negative,1
State Bank of India,Gujarat,2023-01-14,6.428201698558222,3571.3032361604637,16.84242542320022,5.118175501078458,5.248108309934871,6.432805578017832,54559.800588260725,6077.183123876268,5.206345957293445,1,Neutral,1
State Bank of India,Assam,2023-01-15,2.496792007550759,2236.6723818467744,13.171443617738952,6.721849598207031,4.637087906439078,5.201069880519492,50313.39953236609,7757.762291825704,4.02919422376206,0,Neutral,1
State Bank of India,Mizoram,2023-01-16,5.618912656798329,2819.8097793925763,14.072051713469328,6.1786853266795365,3.612193165639802,6.841458808019064,48997.19550974428,6629.866454917865,4.539003709529962,0,Neutral,1
State Bank of India,Andhra Pradesh,2023-01-17,3.4720946580879257,3679.6045712712344,14.013662725619056,5.085957282732964,3.875733520493422,5.219388153856217,54537.03626491708,6257.957815854331,4.401073078134152,1,Neutral,0
State Bank of India,Meghalaya,2023-01-18,4.335773684251859,2767.6659038660882,17.87115281033484,6.7497571769376705,5.245826125745497,6.31550810569033,51421.10235025521,6936.922474174173,3.5232897990061924,0,Neutral,1
State Bank of India,Kerala,2023-01-19,3.7321624206241992,3143.744542454373,17.13922334248756,5.033907609767067,4.447803706984562,5.451631793692777,47981.50356276556,7196.612151392037,4.61362428628148,0,Positive,1
State Bank of India,Uttarakhand,2023-01-20,4.134036298789695,3175.5387217243965,16.20701916954156,7.362115874447818,3.6480943211792165,6.692596979566252,46264.64245403571,6061.94120684502,4.82304864829235,0,Neutral,0
State Bank of India,Odisha,2023-01-21,6.314275431105473,2368.9525062672787,16.362340569692343,5.919298468110115,5.9018135711108926,6.723283730950536,53425.54501465181,6549.791316514175,4.68382880883814,1,Positive,0
State Bank of India,Sikkim,2023-01-22,3.78273029373905,2724.470883304577,15.372436766415426,5.120774009027697,5.1453750594506635,4.262250423613252,48621.81602794152,6065.599748553792,4.972559797566843,0,Neutral,0
State Bank of India,Tamil Nadu,2023-01-23,5.398427841781383,2669.0225774838646,17.682544002651113,6.76505666294946,5.871404497619388,6.809479993930677,51604.697213644315,6840.670778390998,4.642679056906154,0,Positive,1
State Bank of India,Sikkim,2023-01-24,4.856302413194598,2052.3934170641296,14.97755251729417,6.193053243299164,4.28131513608103,6.476604524561247,49708.16419365898,7790.200058132488,3.6335005097015136,0,Neutral,0
State Bank of India,Maharashtra,2023-01-25,5.982026992175889,2048.3835277827106,14.283106259219366,7.921401240071448,4.425301022075161,6.373932142938001,46989.297797950385,7965.304822987138,3.7328910481694226,1,Neutral,0
State Bank of India,Goa,2023-01-26,7.6209784359485475,3663.3940873515467,12.978212021589545,6.632595987511106,5.693865648555057,4.602734019056568,51016.86608620465,7274.095107007255,4.692949155087905,1,Neutral,0
State Bank of India,Goa,2023-01-27,6.395432583261502,2546.141619945625,16.717233913566346,5.825717543111025,4.575148020736154,6.415357626263995,45606.83068950682,6323.275387569183,4.04995838394728,1,Neutral,1
State Bank of India,Madhya Pradesh,2023-01-28,3.2896422715445404,3036.157532477631,16.406663592453548,7.128316593901925,5.121836735717002,6.55039820405511,49133.42459871192,7811.698779998612,3.6592902580695315,0,Negative,1
State Bank of India,Odisha,2023-01-29,2.187098810367708,2597.451147177546,14.30613023114481,5.814476007628134,3.75651863248659,4.8674510033624525,50466.14939663671,7032.495646400121,4.3592054868970935,1,Neutral,1
State Bank of India,Sikkim,2023-01-30,3.5735842657989503,3881.358490230681,12.151160483755376,7.7127298742226955,4.3401794061079215,6.856780235086971,49360.46974118579,6307.498624205836,4.608645196167311,0,Positive,1
State Bank of India,Haryana,2023-01-31,5.570467584201529,2518.5935177315478,17.033983966308064,6.124165911522129,3.3703495974310655,4.149580439197493,52486.72175250991,7843.453338903322,4.157491976699213,1,Negative,1
State Bank of India,Uttarakhand,2023-02-01,2.3085548809055023,2859.31362547787,12.068507900724441,6.649605688328616,3.617940107630885,4.449727759741419,53279.24954545312,7514.938101446206,4.940867404451556,0,Negative,1
State Bank of India,Uttarakhand,2023-02-02,4.978197483207418,3745.4605009692036,16.222198677774305,5.151719311472687,3.002830245802893,5.612743414154543,52712.43074033178,7463.410545446303,4.78754121620249,1,Neutral,1
State Bank of India,Arunachal Pradesh,2023-02-03,5.581057093501335,3683.867133583617,17.821542658356343,6.278363713856693,3.1177951549459806,5.727377413366929,45388.12947811802,7418.361407588809,4.1656367221833435,0,Positive,0
State Bank of India,Rajasthan,2023-02-04,4.005463344901765,2372.202835692555,14.62596796888922,7.497090618982985,5.931851469530788,5.93545024990271,46941.28770445972,6400.679642192885,5.009745057817121,0,Positive,0
State Bank of India,Andhra Pradesh,2023-02-05,6.625473222474931,3605.2866195914207,13.409840429975716,7.416946416090026,3.727061085410287,4.050907387946399,50366.075092637744,6422.013383415052,4.797390085066071,1,Negative,0
State Bank of India,West Bengal,2023-02-06,2.639589518802631,2916.373773475785,16.229226060260288,5.672955676560579,4.989932128512006,6.881100323866391,54348.22040443801,7376.58599685451,4.774890757435804,0,Positive,1
State Bank of India,Manipur,2023-02-07,2.4508266904148526,2965.93774417071,16.90276885209351,5.678237213031688,5.517299096398835,4.133764278202432,53349.567750521164,6439.445500220794,4.606855401574136,1,Neutral,1
State Bank of India,Andhra Pradesh,2023-02-08,6.3691325372216205,2266.9599448318877,15.278581896467085,7.45191593663971,4.651981377709693,4.429185858170207,53425.34508351802,6877.343393606097,3.5227793361771056,1,Neutral,0
State Bank of India,Chhattisgarh,2023-02-09,4.972947897237191,2161.2030275142492,17.80221165153688,7.791195260507976,3.4594335002518686,4.042043552578171,48032.08193759675,7564.0036511878825,4.8930143669537784,0,Neutral,0
State Bank of India,West Bengal,2023-02-10,6.1304143785664165,3455.8786139475305,12.310012329947767,5.28608276381901,5.184349312008499,5.700575299882284,49294.47897078702,7567.9050361956815,4.252083582218313,0,Neutral,1
State Bank of India,Meghalaya,2023-02-11,4.608964031622477,2992.9223047105997,15.028773589827168,6.350175918278676,4.800754230298749,6.796800651762917,49707.059473159374,6906.523545051719,5.385219420317311,1,Neutral,1
State Bank of India,Odisha,2023-02-12,3.478412199434641,2873.7014052303593,16.3107236839353,6.012362836892687,5.193751768042125,5.997841498241392,46573.7158334991,7584.379876550491,5.1359695421544105,1,Negative,1
State Bank of India,Bihar,2023-02-13,6.914613906045198,3459.016457304793,17.175842826895074,7.612065366372319,5.309239868571261,6.467972405441282,45310.681302444566,7677.243592396114,4.675388939062625,1,Neutral,1
State Bank of India,Assam,2023-02-14,6.796495273813876,3531.0257979822195,13.07553367144674,5.2505747440400565,5.926231103054235,4.0398436103757405,54469.02899460517,7309.55150256852,4.004363963638539,0,Neutral,1
State Bank of India,Mizoram,2023-02-15,6.16817882512656,2317.816335338707,16.80002089058209,5.633377827674112,4.72068984008013,5.626045895439178,47407.125856635066,6456.85170461684,3.907434786555333,1,Negative,1
State Bank of India,Mizoram,2023-02-16,3.6328708233797764,3220.4502989552825,15.316242454311272,7.257405012759483,4.0249233380718055,5.378688932516566,47399.489037236315,6548.023560771095,4.180769675355098,0,Negative,1
State Bank of India,Kerala,2023-02-17,5.541384001214523,2270.7081645553712,14.37932209193978,5.153881546943647,4.945393670700711,5.49690383266238,45833.79053768759,6629.68231081747,4.4531358871600375,0,Negative,1
State Bank of India,West Bengal,2023-02-18,4.165843381640161,3502.7501720580913,12.790290171474561,6.477606142142868,3.2053221277278783,4.216639556005564,54285.077519437786,6233.608215467904,4.092131020077894,1,Positive,0
State Bank of India,Maharashtra,2023-02-19,2.549492439959805,3313.910312534279,17.191774553453474,6.32632110403916,5.692191954964759,6.053306083207922,50797.37114939772,6546.31924073989,4.529858990784966,1,Positive,1
State Bank of India,Rajasthan,2023-02-20,7.503881452773457,3913.229242166916,12.943639249078291,6.003203536966246,3.3581430340145904,5.509661244575904,51670.36857125354,6419.038448625064,3.8307408510263716,0,Neutral,1
State Bank of India,Goa,2023-02-21,2.8209117855137684,2137.9160327128425,13.858727155254595,6.183716945956771,3.983528513657455,6.295446549583792,54115.76887263053,6910.657499617204,5.455425625650999,0,Neutral,1
State Bank of India,Assam,2023-02-22,7.701424122924815,2114.109442302509,13.740273191774621,6.589821760790699,5.447236141878363,5.455871902185146,48456.201689007896,7816.87509574453,3.7158491099299877,0,Neutral,0
State Bank of India,West Bengal,2023-02-23,4.676034637747734,2564.3741493864004,17.228484205145126,5.48410207516515,4.791937134992136,4.448144908679296,51215.07311138084,6208.960633507916,5.363888279308744,0,Positive,0
State Bank of India,Himachal Pradesh,2023-02-24,3.110797573031718,2523.411367471812,16.03621796525339,6.715987634850778,4.180906560832327,5.944770862233466,45387.99454728887,7440.535847894791,5.32715602280539,1,Neutral,1
State Bank of India,Chhattisgarh,2023-02-25,5.251405684270149,2493.957598144,16.780088383148232,7.416296987899959,4.420306978125064,4.517159086315498,46867.725282311294,7374.566008826256,4.550720963638996,0,Neutral,0
State Bank of India,Telangana,2023-02-26,7.23767501525845,3812.509161042073,13.502807392754994,7.2804827893704775,5.563642179606541,6.6171836900644445,53312.458050899426,6191.508397326716,4.9498205436721685,1,Positive,0
State Bank of India,Mizoram,2023-02-27,6.393349318457367,2499.0923996990123,15.749244597641994,5.4616997140813215,4.020013158179676,5.8393487172077245,52667.683563383354,7845.1448098116,4.372096595945176,1,Negative,0
State Bank of India,Maharashtra,2023-02-28,6.839366887168699,2543.899452257262,15.430475898862493,5.447748409224422,5.608949054436514,4.471611650670862,48506.42691457147,7136.944404313639,4.760069155084876,1,Positive,1
State Bank of India,Rajasthan,2023-03-01,5.952700200264304,3518.7965248359274,16.996982260729627,5.8045231032347395,3.2644032929300746,6.887014172443621,48768.106277742125,6727.451042271368,4.181151874842238,0,Neutral,1
State Bank of India,Assam,2023-03-02,6.153659387107115,2899.47968490108,17.436522362887565,6.083224179023111,5.330395311625892,5.5550963900059624,50335.54433553579,7513.0771669906135,4.102318039570891,0,Positive,1
